FIGHTER1,FIGHTER2,WINNER,RATING1_BEFORE,RATING2_BEFORE,RATING1_AFTER,RATING2_AFTER,EVENT,DATE,TIME_FORMAT,ROUND,TIMESTAMP,FIGHTER1_OUTCOME,FIGHTER2_OUTCOME,TOTAL_TIME_MINUTES,TOTAL_TIME_SECONDS
Joanna Jedrzejczyk,Karolina Kowalkiewicz,Joanna Jedrzejczyk,1711.2970681742315,1614.6606471001146,1744.093762586494,1581.8639526878521,UFC 205: Alvarez vs McGregor,2016-11-12,5 Rnd (5-5-5-5-5),5,5:00,1,0,25.0,1500.0
Miesha Tate,Raquel Pennington,Raquel Pennington,1594.9720312848456,1631.8055878158627,1554.724935594301,1672.0526835064072,UFC 205: Alvarez vs McGregor,2016-11-12,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Eddie Alvarez,Conor McGregor,Conor McGregor,1617.066228495106,1803.2521943174404,1594.1102762666897,1826.2081465458568,UFC 205: Alvarez vs McGregor,2016-11-12,5 Rnd (5-5-5-5-5),2,3:04,0,1,8.066666666666666,484.0
Frankie Edgar,Jeremy Stephens,Frankie Edgar,1799.4584370582236,1653.9891734285159,1826.6460963427066,1626.8015141440328,UFC 205: Alvarez vs McGregor,2016-11-12,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Rafael Natal,Tim Boetsch,Tim Boetsch,1608.7757764216312,1557.1489826434806,1557.1378366174838,1608.786922447628,UFC 205: Alvarez vs McGregor,2016-11-12,3 Rnd (5-5-5),1,3:22,0,1,3.3666666666666667,202.0
Jim Miller,Thiago Alves,Jim Miller,1625.9057880994255,1693.59898856894,1679.5641544977345,1639.940622170631,UFC 205: Alvarez vs McGregor,2016-11-12,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Liz Carmouche,Katlyn Chookagian,Liz Carmouche,1471.7148704729796,1542.6195677408775,1495.7407368229979,1518.5937013908592,UFC 205: Alvarez vs McGregor,2016-11-12,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Vicente Luque,Belal Muhammad,Vicente Luque,1579.6249387506489,1515.8000279054932,1616.450062290602,1478.97490436554,UFC 205: Alvarez vs McGregor,2016-11-12,3 Rnd (5-5-5),1,1:19,1,0,1.3166666666666667,79.0
Enrique Barzola,Chris Avila,Enrique Barzola,1519.8632041837768,1443.412734859636,1555.118084084399,1408.1578549590138,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Rafael Dos Anjos,Tony Ferguson,Tony Ferguson,1815.4867055031737,1796.1665805129055,1767.9869310563076,1843.6663549597715,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,5 Rnd (5-5-5-5-5),5,5:00,0,1,25.0,1500.0
Diego Sanchez,Marcin Held,Diego Sanchez,1569.8762359235557,1500.0,1605.9459217967237,1463.930314126832,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Ricardo Lamas,Charles Oliveira,Ricardo Lamas,1665.094550454522,1642.9338541689622,1702.5466603073571,1605.481744316127,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),2,2:13,1,0,7.216666666666667,433.0
Martin Bravo,Claudio Puelles,Martin Bravo,1500.0,1500.0,1545.0,1455.0,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd + OT (5-5-5-5),2,1:55,1,0,6.916666666666667,415.0
Alexa Grasso,Heather Clark,Alexa Grasso,1500.0,1500.5468339859317,1545.070826104386,1455.4760078815457,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Beneil Dariush,Rashid Magomedov,Beneil Dariush,1707.2626516085884,1683.1938867511226,1749.1502326158134,1641.3063057438976,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Marco Beltran,Joe Soto,Joe Soto,1605.0934290007406,1466.7038225975261,1549.9530984329372,1521.8441531653295,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),1,1:37,0,1,1.6166666666666667,97.0
Henry Briones,Douglas Silva de Andrade,Douglas Silva de Andrade,1496.6474701150546,1501.6424844450398,1452.2943818564231,1545.9955727036713,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),3,2:33,0,1,12.55,753.0
Sam Alvey,Alex Nicholson,Sam Alvey,1593.626398113649,1514.6504864698027,1628.5700171181884,1479.7068674652633,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Marco Polo Reyes,Jason Novelli,Marco Polo Reyes,1577.9898632240036,1460.7960441216378,1591.488371405869,1447.2975359397724,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Erik Perez,Felipe Arantes,Erik Perez,1650.2672418809805,1577.9279014466754,1666.1622033380504,1562.0329399896054,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Erick Montano,Max Griffin,Max Griffin,1477.8221149325284,1469.7191566920235,1431.7728066882541,1515.7684649362977,UFC Fight Night: Dos Anjos vs. Ferguson,2016-11-05,3 Rnd (5-5-5),1,0:54,0,1,0.9,54.0
Davey Grant,Damian Stasiak,Damian Stasiak,1509.5547679361196,1495.5694959226703,1467.9455230480426,1537.1787408107473,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),3,2:56,0,1,12.933333333333334,776.0
Michael Bisping,Dan Henderson,Michael Bisping,1810.9979987866009,1643.4822276795896,1835.8396575572724,1618.640568908918,UFC 204: Bisping vs. Henderson,2016-10-08,5 Rnd (5-5-5-5-5),5,5:00,1,0,25.0,1500.0
Vitor Belfort,Gegard Mousasi,Gegard Mousasi,1740.456144556299,1703.8916164183918,1690.7376990129796,1753.6100619617112,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),2,2:43,0,1,7.716666666666667,463.0
Ovince Saint Preux,Jimi Manuwa,Jimi Manuwa,1652.8934000453132,1583.5460463789707,1599.0289090252666,1637.4105373990174,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),2,2:38,0,1,7.633333333333334,458.0
Stefan Struve,Daniel Omielanczuk,Stefan Struve,1622.6413775131693,1556.8641653033967,1655.1576952971386,1524.3478475194274,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),2,1:41,1,0,6.683333333333334,401.0
Mirsad Bektic,Russell Doane,Mirsad Bektic,1612.586148132422,1431.4266073017407,1633.4343675872174,1410.5783878469454,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),1,4:22,1,0,4.366666666666666,262.0
Leon Edwards,Albert Tumenov,Leon Edwards,1554.220205520769,1622.371451412021,1601.9673004528197,1574.6243564799704,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),3,3:01,1,0,13.016666666666667,781.0
Lukasz Sajewski,Marc Diakiese,Marc Diakiese,1427.7389833225154,1500.0,1391.9656024415651,1535.7733808809503,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),2,4:40,0,1,9.666666666666666,580.0
Danny Roberts,Mike Perry,Mike Perry,1581.2578569822601,1550.3069984378742,1532.2596599023223,1599.305195517812,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),3,4:40,0,1,14.666666666666666,880.0
Leonardo Santos,Adriano Martins,Leonardo Santos,1635.6923231658427,1620.7368239490752,1654.83194676002,1601.597200354898,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Brad Pickett,Iuri Alcantara,Iuri Alcantara,1479.1016661694966,1557.9298337079526,1448.0245097773382,1589.0069901001111,UFC 204: Bisping vs. Henderson,2016-10-08,3 Rnd (5-5-5),1,1:59,0,1,1.9833333333333334,119.0
John Lineker,John Dodson,John Lineker,1740.9328067959384,1670.8471974532229,1756.952201841464,1654.8278024076972,UFC Fight Night: Lineker vs. Dodson,2016-10-01,5 Rnd (5-5-5-5-5),5,5:00,1,0,25.0,1500.0
Will Brooks,Alex Oliveira,Alex Oliveira,1556.229133771876,1621.9150482084121,1519.6368646920107,1658.5073172882774,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),3,3:30,0,1,13.5,810.0
Joshua Burkman,Zak Ottow,Zak Ottow,1447.103376270533,1500.0,1430.1250396447401,1516.978336625793,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Louis Smolka,Brandon Moreno,Brandon Moreno,1685.2073886422036,1500.0,1625.6984247023295,1559.508963939874,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),1,2:23,0,1,2.3833333333333333,143.0
Henrique da Silva,Joachim Christensen,Henrique da Silva,1550.4327741364752,1500.0,1584.6669263127844,1465.7658478236908,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),2,4:43,1,0,9.716666666666667,583.0
Hacran Dias,Andre Fili,Andre Fili,1538.1725432203423,1518.2759209394071,1490.598337951833,1565.8501262079164,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Shamil Abdurakhimov,Walt Harris,Shamil Abdurakhimov,1507.8099164456116,1440.9024568437417,1524.0053288815884,1424.707044407765,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Keita Nakamura,Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,1479.6323052534167,1534.7263597930405,1441.708894193031,1572.6497708534262,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Nate Marquardt,Tamdan McCrory,Nate Marquardt,1552.1649410432142,1537.971479753597,1595.3276200792407,1494.8088007175704,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),2,4:44,1,0,9.733333333333333,584.0
Jonathan Wilson,Ion Cutelaba,Ion Cutelaba,1491.718128183454,1469.0343360155684,1443.784281586738,1516.9681826122844,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Cody East,Curtis Blaydes,Curtis Blaydes,1440.1712966189373,1478.2200245120212,1400.0797765425368,1518.3115445884218,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),2,2:02,0,1,7.033333333333333,422.0
Kelly Faszholz,Ketlen Vieira,Ketlen Vieira,1445.7221751341604,1500.0,1428.82148492517,1516.9006902089905,UFC Fight Night: Lineker vs. Dodson,2016-10-01,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Cristiane Justino,Lina Lansberg,Cristiane Justino,1547.617039568923,1500.0,1586.4879880256046,1461.1290515433184,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,5 Rnd (5-5-5-5-5),2,2:29,1,0,7.483333333333333,449.0
Renan Barao,Phillipe Nover,Renan Barao,1628.692859133381,1386.9927858327728,1646.6203483037962,1369.0652966623577,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Roy Nelson,Antonio Silva,Roy Nelson,1543.1302327561548,1493.9588851292615,1581.8037227633251,1455.2853951220911,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),2,4:10,1,0,9.166666666666666,550.0
Francisco Trinaldo,Paul Felder,Francisco Trinaldo,1739.151334237065,1599.6837319823094,1754.622250818436,1584.2128154009383,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),3,2:25,1,0,12.416666666666666,745.0
Thiago Santos,Eric Spicely,Eric Spicely,1608.9160728434708,1462.7641833480327,1553.0166560881644,1518.6636001033391,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),1,2:58,0,1,2.966666666666667,178.0
Godofredo Pepey,Mike de la Torre,Godofredo Pepey,1508.3237539786032,1511.5029529121266,1548.6897625668257,1471.1369443239041,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),1,3:03,1,0,3.05,183.0
Gilbert Burns,Michel Prazeres,Michel Prazeres,1597.1083086219073,1550.3989184345057,1546.0946761951711,1601.412550861242,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Rani Yahya,Michinori Tanaka,Rani Yahya,1638.0893567074854,1546.5575289025462,1671.500984365148,1513.1459012448836,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Jussier Formiga,Dustin Ortiz,Jussier Formiga,1608.0352665094106,1524.287187804231,1642.3934944236976,1489.928959889944,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Erick Silva,Luan Chagas,Erick Silva,1540.7058334077292,1527.2507535368509,1579.1575340432973,1488.7990529012827,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),3,3:57,1,0,13.95,837.0
Alan Patrick,Stevie Ray,Alan Patrick,1590.7887362056738,1613.440184524718,1638.7184113950195,1565.5105093353723,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Vicente Luque,Hector Urbina,Vicente Luque,1541.2277252024796,1489.8783475273922,1579.6249387506489,1451.481133979223,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),1,1:00,1,0,1.0,60.0
Glaico Franca Moreira,Gregor Gillespie,Gregor Gillespie,1509.6759991394372,1500.0,1463.4230836569884,1546.2529154824488,UFC Fight Night: Cyborg vs. Lansberg,2016-09-24,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Evan Dunham,Ricky Glenn,Evan Dunham,1650.02565505667,1500.0,1676.7182317794527,1473.3074232772174,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Dustin Poirier,Michael Johnson,Michael Johnson,1767.346930503508,1648.626637772304,1707.5420103815395,1708.4315578942726,UFC Fight Night: Poirier vs. Johnson,2016-09-17,5 Rnd (5-5-5-5-5),1,1:35,0,1,1.5833333333333333,95.0
Uriah Hall,Derek Brunson,Derek Brunson,1594.7939449060234,1704.228203552586,1563.5170624898385,1735.5050859687708,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),1,1:41,0,1,1.6833333333333333,101.0
Chris Wade,Islam Makhachev,Islam Makhachev,1600.2930058844695,1500.2891396244456,1542.6866944400747,1557.8954510688404,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Roan Carneiro,Kenny Robertson,Roan Carneiro,1517.7306242210716,1576.5012487093222,1541.0818307983818,1553.150042132012,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Chas Skelly,Maximo Blanco,Chas Skelly,1588.2175211053707,1550.1437068031341,1623.8515740460111,1514.5096538624937,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),1,0:19,1,0,0.31666666666666665,19.0
Erick Montano,Randy Brown,Randy Brown,1520.0,1501.0644043857737,1477.8221149325284,1543.2422894532453,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),3,0:18,0,1,10.3,618.0
Augusto Montano,Belal Muhammad,Belal Muhammad,1503.2628418752695,1465.990997104105,1453.4538110738813,1515.8000279054932,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),3,4:19,0,1,14.316666666666666,859.0
Jose Quinonez,Joey Gomez,Jose Quinonez,1495.0,1461.4051444126942,1535.6622907994213,1420.742853613273,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Antonio Carlos Junior,Leonardo Guimaraes,Antonio Carlos Junior,1488.8906858885643,1449.8419529613936,1524.413868605917,1414.318770244041,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),3,4:46,1,0,14.766666666666667,886.0
Gabriel Benitez,Sam Sicilia,Gabriel Benitez,1526.583072808818,1516.2157072453508,1565.389839871839,1477.4089401823298,UFC Fight Night: Poirier vs. Johnson,2016-09-17,3 Rnd (5-5-5),2,1:20,1,0,6.333333333333333,380.0
Jessica Eye,Bethe Correia,Bethe Correia,1401.7607779331593,1550.0059389103783,1389.8117029809925,1561.955013862545,UFC 203: Miocic vs. Overeem,2016-09-10,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Fabricio Werdum,Travis Browne,Fabricio Werdum,1766.706730590111,1690.0252485206192,1801.9330969475482,1654.798882163182,UFC 203: Miocic vs. Overeem,2016-09-10,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
CM Punk,Mickey Gall,Mickey Gall,1500.0,1540.0,1464.5849307009835,1575.4150692990165,UFC 203: Miocic vs. Overeem,2016-09-10,3 Rnd (5-5-5),1,2:14,0,1,2.2333333333333334,134.0
Urijah Faber,Jimmie Rivera,Jimmie Rivera,1652.3303369320195,1615.009793254622,1602.5150707573548,1664.8250594292867,UFC 203: Miocic vs. Overeem,2016-09-10,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Yancy Medeiros,Sean Spencer,Yancy Medeiros,1528.2792520614641,1466.5981349687968,1561.2516280981654,1433.6257589320956,UFC 203: Miocic vs. Overeem,2016-09-10,3 Rnd (5-5-5),2,0:49,1,0,5.816666666666666,349.0
Stipe Miocic,Alistair Overeem,Stipe Miocic,1824.392825694659,1735.0720456389695,1858.0722730965188,1701.3925982371097,UFC 203: Miocic vs. Overeem,2016-09-10,5 Rnd (5-5-5-5-5),1,4:27,1,0,4.45,267.0
Brad Tavares,Caio Magalhaes,Brad Tavares,1582.9841924070495,1581.1695947097965,1602.8797367166408,1561.2740504002052,UFC 203: Miocic vs. Overeem,2016-09-10,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Nik Lentz,Michael McBride,Nik Lentz,1644.0830450846329,1500.0,1671.422355553453,1472.66068953118,UFC 203: Miocic vs. Overeem,2016-09-10,3 Rnd (5-5-5),2,4:17,1,0,9.283333333333333,557.0
Drew Dober,Jason Gonzalez,Drew Dober,1483.220799899992,1500.0,1530.3923607829818,1452.8284391170102,UFC 203: Miocic vs. Overeem,2016-09-10,3 Rnd (5-5-5),1,1:45,1,0,1.75,105.0
Jessica Andrade,Joanne Wood,Jessica Andrade,1560.7308872339313,1591.880245302214,1604.3075117378125,1548.3036207983328,UFC 203: Miocic vs. Overeem,2016-09-10,3 Rnd (5-5-5),1,4:38,1,0,4.633333333333334,278.0
Andrei Arlovski,Josh Barnett,Josh Barnett,1711.1978765936483,1638.416161057564,1662.9390275747419,1686.6750100764705,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,5 Rnd (5-5-5-5-5),3,2:53,0,1,12.883333333333333,773.0
Alexander Gustafsson,Jan Blachowicz,Alexander Gustafsson,1699.105691298445,1502.1185027646102,1721.0146602184004,1480.2095338446547,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Ryan Bader,Ilir Latifi,Ryan Bader,1753.3412873294014,1624.5675429967023,1782.3864501194225,1595.5223802066812,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,3 Rnd (5-5-5),2,2:06,1,0,7.1,426.0
Nick Hein,Tae Hyun Bang,Nick Hein,1584.0422779008238,1483.951684243542,1616.4256157594693,1451.5683463848966,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Jessin Ayari,Jim Wallhead,Jessin Ayari,1500.0,1500.0,1520.0,1480.0,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Peter Sobotta,Nicolas Dalby,Peter Sobotta,1448.492725722499,1462.659355081625,1495.3265771862837,1415.8255036178405,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Ashlee Evans-Smith,Veronica Macedo,Ashlee Evans-Smith,1486.314317612612,1500.0,1533.0859766099688,1453.2283410026434,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,3 Rnd (5-5-5),3,2:46,1,0,12.766666666666667,766.0
Taylor Lapilus,Leandro Issa,Taylor Lapilus,1537.4682714876074,1502.2568297107573,1577.9232213769353,1461.8018798214293,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Scott Askham,Jack Hermansson,Jack Hermansson,1525.0104310669215,1500.0,1476.776653579778,1548.2337774871435,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Rustam Khabilov,Leandro Silva,Rustam Khabilov,1671.0759321526625,1533.7110870751678,1699.1568988610493,1505.6301203667813,UFC Fight Night: Arlovski vs. Barnett,2016-09-03,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Enrique Barzola,Kyle Bochniak,Kyle Bochniak,1545.0,1453.7210106185935,1519.8632041837768,1478.8578064348167,UFC on FOX: Maia vs. Condit,2016-08-27,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Demian Maia,Carlos Condit,Demian Maia,1845.0148400537385,1662.609111721001,1865.7526671938879,1641.8712845808516,UFC on FOX: Maia vs. Condit,2016-08-27,5 Rnd (5-5-5-5-5),1,1:52,1,0,1.8666666666666667,112.0
Anthony Pettis,Charles Oliveira,Anthony Pettis,1608.1992592665051,1692.4475578372744,1657.7129629348174,1642.9338541689622,UFC on FOX: Maia vs. Condit,2016-08-27,3 Rnd (5-5-5),3,1:49,1,0,11.816666666666666,709.0
Paige VanZant,Bec Rawlings,Paige VanZant,1566.4849274565206,1541.148294530971,1608.209121200932,1499.4241007865596,UFC on FOX: Maia vs. Condit,2016-08-27,3 Rnd (5-5-5),2,0:17,1,0,5.283333333333333,317.0
Garreth McLellan,Alessio Di Chirico,Alessio Di Chirico,1471.293163818369,1455.0,1450.35594085751,1475.9372229608591,UFC on FOX: Maia vs. Condit,2016-08-27,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Joe Lauzon,Jim Miller,Jim Miller,1615.732616852976,1605.3057494980085,1595.132578251559,1625.9057880994255,UFC on FOX: Maia vs. Condit,2016-08-27,3 Rnd (5-5-5),3,5:00,0,1,15.0,900.0
Shane Campbell,Felipe Silva,Felipe Silva,1441.4410090233882,1500.0,1403.9545798466806,1537.4864291767076,UFC on FOX: Maia vs. Condit,2016-08-27,3 Rnd (5-5-5),1,1:13,0,1,1.2166666666666666,73.0
Chad Laprise,Thibault Gouti,Chad Laprise,1545.3758049874114,1424.313443470644,1575.300975929188,1394.3882725288672,UFC on FOX: Maia vs. Condit,2016-08-27,3 Rnd (5-5-5),1,1:36,1,0,1.6,96.0
Jeremy Kennedy,Alex Ricci,Jeremy Kennedy,1500.0,1500.0,1545.0,1455.0,UFC on FOX: Maia vs. Condit,2016-08-27,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Sam Alvey,Kevin Casey,Sam Alvey,1561.2835365308765,1460.8536797360164,1593.626398113649,1428.510818153244,UFC on FOX: Maia vs. Condit,2016-08-27,3 Rnd (5-5-5),2,4:56,1,0,9.933333333333334,596.0
Artem Lobov,Chris Avila,Artem Lobov,1408.4773277754607,1500.0,1465.0645929158247,1443.412734859636,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Nate Diaz,Conor McGregor,Conor McGregor,1743.6289218523068,1780.9256479939404,1721.3023755288068,1803.2521943174404,UFC 202: Diaz vs. McGregor 2,2016-08-20,5 Rnd (5-5-5-5-5),5,5:00,0,1,25.0,1500.0
Anthony Johnson,Glover Teixeira,Anthony Johnson,1814.157431666787,1771.6275192879525,1853.676289876753,1732.1086610779867,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),1,0:13,1,0,0.21666666666666667,13.0
Rick Story,Donald Cerrone,Donald Cerrone,1717.1991441530654,1868.9201605890041,1690.6894430735574,1895.429861668512,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),2,2:02,0,1,7.033333333333333,422.0
Hyun Gyu Lim,Mike Perry,Mike Perry,1541.1657858845094,1500.0,1490.8587874466352,1550.3069984378742,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),1,3:38,0,1,3.6333333333333333,218.0
Tim Means,Sabah Homasi,Tim Means,1609.1175522907483,1500.0,1640.43165014647,1468.6859021442783,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),2,2:56,1,0,7.933333333333334,476.0
Raquel Pennington,Elizabeth Phillips,Raquel Pennington,1598.7577009509016,1504.2112419783089,1631.8055878158627,1471.1633551133477,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),3,5:00,1,0,15.0,900.0
Randa Markos,Cortney Casey,Cortney Casey,1526.2635766259036,1460.8082102654278,1478.8156574576474,1508.256129433684,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),1,4:34,0,1,4.566666666666666,274.0
Neil Magny,Lorenz Larkin,Lorenz Larkin,1771.8329763475306,1550.9645960292767,1701.5442512667257,1621.2533211100815,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),1,4:08,0,1,4.133333333333334,248.0
Colby Covington,Max Griffin,Colby Covington,1617.9782801679157,1500.0,1648.2591234758922,1469.7191566920235,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),3,2:18,1,0,12.3,738.0
Alberto Uda,Marvin Vettori,Marvin Vettori,1445.5477918046033,1500.0,1411.7660043576982,1533.7817874469051,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),1,4:30,0,1,4.5,270.0
Cody Garbrandt,Takeya Mizugaki,Cody Garbrandt,1676.2266748312704,1590.3535065696312,1710.3254316452935,1556.2547497556081,UFC 202: Diaz vs. McGregor 2,2016-08-20,3 Rnd (5-5-5),1,0:48,1,0,0.8,48.0
Yair Rodriguez,Alex Caceres,Yair Rodriguez,1643.7487053119085,1545.4532955436082,1658.23665306666,1530.9653477888567,UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,5 Rnd (5-5-5-5-5),5,5:00,1,0,25.0,1500.0
